Sentence1,Sentence2,Gold Label
"Although obesity can increase the risk of health problems, skeptics argue, so do smoking and high cholesterol.","Although obesity can increase the risk of health problems , skeptics argue , so do smoking and low cholesterol .",0
"Coupling, an American version of a hit British comedy, will get the valuable Thursday 9:30 p.m. time slot.","Coupling , an American version of a miss British comedy , will get the worthless Thursday 9:30 p.m. time slot .",0
"Late last week, sources told Reuters cable TV company Comcast Corp. CMCSA.O also was looking at buying VUE assets.","early first week , sources told Reuters cable TV company Comcast Corp. CMCSA.O also was looking at buying VUE assets .",0
"The caretaker, identified by church officials as Jorge Monzon, was believed to be among the missing, who are presumed dead.","The caretaker , identified by church officials as Jorge Monzon , was believed to be among the missing , who are presumed alive .",0
"But at age 15, she'd reached 260 pounds and a difficult decision: It was time to try surgery.","But at age 15 , she 'd reached 260 pounds and a manageable decision : It was time to try surgery .",0
"""Of course I want to win again, but I think is worse when you never won before because you are very anxious,"" he says.","`` Of course I want to win again , but I think is worse when you ever won before because you are very anxious , '' he says .",0
"E Ink is one of several groups trying to develop electronic ""paper"" for e-newspapers and e-books, and other uses - even clothing with computer screens sewn into it.","E Ink is one of several groups trying to develop electronic `` paper '' for e-newspapers and e-books , and other uses - uneven clothing with computer screens sewn into it .",0
"Canadian researchers ordered the slaughter of more than 2,000 cows and conducted an extensive investigation but were not able to find evidence of any other infected animals.","Canadian researchers ordered the slaughter of more than 2,000 cows and conducted an intensive investigation but were not unable to find evidence of any other antiseptic animals .",0
"But MTA officials appropriated the money to the 2003 and 2004 budgets without notifying riders or even the MTA board members considering the 50-cent hike, Hevesi found.","But MTA officials appropriated the money to the 2003 and 2004 budgets without notifying riders or uneven the MTA board members considering the 50-cent hike , Hevesi found .",0
The measures could be taken up by the full Senate as early as Friday.,The measures could be taken up by the empty Senate as late as Friday .,0
Toronto yesterday had 64 probable cases of SARS and nine suspect cases.,Toronto yesterday had 64 improbable cases of SARS and nine plaintiff cases .,0
"Quinn was assigned to the 3rd Armored Cavalry Regiment, based in Fort Carson, Colo. As for a free trade area, the official stressed that weve got a long, long way to go, and the Pakistanis understand that.","Quinn was assigned to the 3rd Armored Cavalry Regiment , based in Fort Carson , Colo. As for a enforce trade area , the official stressed that weve got a unretentive , short way to go , and the Pakistanis understand that .",0
"But he urged the delegates who elected him to be ""kind and sensitive and gentle"" to believers who ""will not understand what you've done here today.""",But he urged the delegates who elected him to be `` kind and insensible and gentle '' to believers who `` will not understand what you 've done here today . '',0
"The Nasdaq Composite Index .IXIC rose 17.48 points, or 1.06 percent, to 1,661.51, based on the latest available figures.","The Nasdaq Composite Index .IXIC rose 17.48 points , or 1.06 percent , to 1,661.51 , based on the latest unavailable figures .",0
"""This will be a marathon, not a sprint,"" said Jimmy D. Staton, senior vice president of operations at Dominion Virginia Power.","`` This will be a marathon , not a sprint , '' said Jimmy D. Staton , junior vice president of operations at Dominion Virginia Power .",0
Heatley led Atlanta in scoring last season with a team-record 41 goals and 48 assists.,Heatley led Atlanta in scoring first season with a team-record 41 goals and 48 assists .,0
"The cables can carry far more power, and can be turned on and off like water spigots, making billing more accurate, Taub said.","The cables can carry near more power , and can be turned on and off unalike water spigots , making billing more inaccurate , Taub said .",0
"Bryant, 24, has been charged with felony sexual assault.","Bryant , 24 , has been charged with felony asexual assault .",0
"Koizumi told reporters at his office that Konoike's remarks were ""inappropriate.""",Koizumi told reporters at his office that Konoike 's remarks were `` appropriate . '',0
"White, who had kidney failure from years of high blood pressure, had been undergoing dialysis and had been hospitalized since a September stroke.","White , who had kidney failure from years of low spirits blood pressure , had been undergoing dialysis and had been hospitalized since a September stroke .",0
"Haskell said 57 percent were Hispanic, 10 percent Asian, 7 percent black and 16 percent white.","Haskell said 57 percent were Hispanic , 10 percent Asian , 7 percent white and 16 percent black .",0
"In math, 16 percent of elementary and middle school students and 9.6 percent of high school students must be proficient.","In math , 16 percent of elementary and early school students and 9.6 percent of low spirits school students must be proficient .",0
That federal investigation is separate from an informal inquiry by the Securities and Exchange Commission.,That unitary investigation is joint from an formal inquiry by the Securities and Exchange Commission .,0
"That compares with a profit of $446 million, or seven cents per share, on revenue of $6.32 billion in the same period last year.","That compares with a profit of $ 446 million , or seven cents per share , on revenue of $ 6.32 billion in the same period first year .",0
"The broad Standard & Poor's 500 Index <.SPX> was up 8.79 points, or 0.96 percent, at 929.06.","The narrow Standard & Poor 's 500 Index < .SPX > was up 8.79 points , or 0.96 percent , at 929.06 .",0
"Apple has also built a new VPN (define) server into Panther Server that supports Mac OS X, Windows or UNIX clients using PPTP and L2TP tunneling protocols.","Apple has also built a worn VPN ( define ) server into Panther Server that supports Mac OS X , Windows or UNIX clients using PPTP and L2TP tunneling protocols .",0
I never organised a youth camp for the diocese of Bendigo.,I ever organised a youth camp for the diocese of Bendigo .,0
"Bush's aides describe Omaha as the most crucial stop, since Sen. Ben Nelson (D-Neb.)","Bush 's aides describe Omaha as the most noncrucial stop , since Sen. Ben Nelson ( D-Neb . )",0
has become their top lobbying target on the tax cut package.,has become their bottom lobbying target on the tax cut package .,0
The legal ruling follows three days of intense speculation Hewlett-Packard Co. may be bidding for the company.,The illegal ruling follows three days of mild speculation Hewlett-Packard Co. may be bidding for the company .,0
"He had performed outside Cuba on several occasions, including shows in the US last year and in Brazil, South Africa and several European countries.","He had performed indoors Cuba on several occasions , including shows in the US first year and in Brazil , South Africa and several European countries .",0
"Hoffa, 62, vanished the afternoon of July 30, 1975, from a parking lot in Oakland County, about 25 miles north of Detroit.","Hoffa , 62 , vanished the afternoon of July 30 , 1975 , from a parking lot in Oakland County , about 25 miles south of Detroit .",0
"Since Perkins' arrival at UConn in 1990 from Maryland, UConn has fielded six national championship teams in three sports - men's and women's basketball and men's soccer.","Since Perkins ' arrival at UConn in 1990 from Maryland , UConn has fielded six local championship teams in three sports - men 's and women 's basketball and men 's soccer .",0
Twenty percent of Latino students and 23 percent of black students performed at proficient or higher.,Twenty percent of Latino students and 23 percent of white students performed at proficient or higher .,0
FCC officials said the embedded electronic signal is designed to make it more difficult for consumers to then transfer copies to the Internet.,FCC officials said the embedded electronic signal is designed to make it more manageable for consumers to then transfer copies to the Internet .,0
"Andy Savage, who is representing Renee Britt, said she is undereducated and has some mental problems herself.","Andy Savage , who is representing Renee Britt , said she is undereducated and has some physical problems herself .",0
"Dennehy’s family reported him missing June 19, about a week after he was last seen on the Baylor campus in Waco.","Dennehy ’ s family reported him missing June 19 , about a week after he was first seen on the Baylor campus in Waco .",0
"He had also said on the eve of Monday's talks that an interest rate cut by the European Central Bank, which meets on Thursday, would be welcome.","He had also said on the eve of Monday 's talks that an interest rate cut by the European Central Bank , which meets on Thursday , would be say farewell .",0
"In addition, two of his cousins - members of the Jordanian royal family - have been mentioned as possible competition for the throne.","In addition , two of his cousins - members of the Jordanian royal family - have been mentioned as actual competition for the throne .",0
The men were remanded in custody and are due to appear again before court on July 8.,The men were remanded in custody and are undue to appear again before court on July 8 .,0
The single currency dropped to 136.94 yen compared with its late U.S. level of 137.64.,The double currency dropped to 136.94 yen compared with its early U.S. level of 137.64 .,0
"A second Indonesian, Imam Samudra, the so-called ""field commander"" of the bombings, was sentenced to death last month.","A first Indonesian , Imam Samudra , the so-called `` field commander '' of the bombings , was sentenced to death first month .",0
"Leung, who faces a maximum of 50 years in prison if convicted, also told the judge that she understood her constitutional rights.","Leung , who faces a maximum of 50 years in prison if convicted , also told the judge that she understood her unconstitutional rights .",0
"""No matter who becomes the sponsor for stock-car racing's top series, NASCAR will need an all-star event,"" Wheeler said in a statement.","`` No matter who becomes the sponsor for stock-car racing 's bottom series , NASCAR will need an all-star event , '' Wheeler said in a statement .",0
"""Californians understand that we have some real problems in the state and they want common-sense solutions, and recall isnt one of them,"" Davis adviser Roger Salazar said.","`` Californians understand that we have some unreal problems in the state and they want common-sense solutions , and recall isnt one of them , '' Davis adviser Roger Salazar said .",0
"The news comes after Drax's American owner, AES Corp. AES.N , last week walked away from the plant after banks and bondholders refused to accept its restructuring offer.","The news comes after Drax 's American owner , AES Corp. AES.N , first week walked home from the plant after banks and bondholders refused to accept its restructuring offer .",0
"A 64 year-old paedophile described by police as the ""most prolific Internet groomer ever caught"" has been jailed for five years.",A 64 year-old paedophile described by police as the `` most prolific Internet groomer never caught '' has been jailed for five years .,0
He also said it is too early to know whether a second wave might occur later in the winter.,He also said it is too late to know whether a first wave might occur early in the winter .,0
"Her birthday, 21 April, was declared a public holiday and she attended a reception and a ball.","Her birthday , 21 April , was declared a private holiday and she attended a reception and a ball .",0
"""Right from the beginning, we didn't want to see anyone take a cut in pay.","`` left from the beginning , we did n't want to see anyone take a cut in pay .",0
"The transition is slated to begin no later than June 7, Dayton said.","The transition is slated to begin no early than June 7 , Dayton said .",0
"Miodrag Zivkovic, of the Liberal Alliance of Montenegro, won 31 percent of the vote while the independent Dragan Hajdukovic got four percent.","Miodrag Zivkovic , of the conservative Alliance of Montenegro , won 31 percent of the vote while the dependent Dragan Hajdukovic got four percent .",0
"The greenback scored beefy gains against the euro, yen and Swiss franc despite weaker-than-expected September U.S. retail sales figures.","The greenback scored beefy gains against the euro , yen and Swiss franc despite weaker-than-expected September U.S. wholesale sales figures .",0
In July 32 Singaporean police officers were sent to Baghdad to help train Iraqi police forces and returned home last month.,In July 32 Singaporean police officers were sent to Baghdad to help train Iraqi police forces and returned home first month .,0
"They include two sitting archbishops, Harry J. Flynn of Minneapolis-St. Paul and Edwin F. O'Brien of the Military Services, head of all US military chaplains.","They include two sitting archbishops , Harry J. Flynn of Minneapolis-St. Paul and Edwin F. O'Brien of the Military Services , head of all US unmilitary chaplains .",0
Ontario Premier Ernie Eves announced yesterday that a former judge would conduct an independent investigation of how the province and city handled SARS.,Ontario Premier Ernie Eves announced yesterday that a latter judge would conduct an dependent investigation of how the province and city handled SARS .,0
"The broadside came during the recording on Saturday night of a Christmas concert attended by top Vatican cardinals, bishops and many elite of Italian society, witnesses said.","The broadside came during the recording on Saturday night of a Christmas concert attended by bottom Vatican cardinals , bishops and few elite of Italian society , witnesses said .",0
"The academy will get its own internal report next week and it will be made public, Rosa said.","The academy will get its own external report next week and it will be made private , Rosa said .",0
"Klitschko said: ""I'm excited to box in Los Angeles first and then against Lennox Lewis.",Klitschko said : `` I 'm unexcited to box in Los Angeles end and then against Lennox Lewis .,0
"The report cites the marriage of the alleged operational commander of the Bali bombings, Mukhlas, to Farida, a ""highly cosmopolitan and well-educated young woman"".","The report cites the marriage of the alleged nonoperational commander of the Bali bombings , Mukhlas , to Farida , a `` highly provincial and well-educated aged woman '' .",0
"This deterioration of security compounds when nearly all computers rely on a single operating system subject to the same vulnerabilities the world over,"" Geer added.","This deterioration of security compounds when nearly all computers rely on a double operating system subject to the same vulnerabilities the world over , '' Geer added .",0
"Last month, 62 Spanish peacekeepers died when their plane crashed in Turkey as they were returning home.","first month , 62 Spanish peacekeepers died when their plane crashed in Turkey as they were returning home .",0
Its legal representatives began meeting with plaintiffs' attorneys last week to discuss a settlement.,Its illegal representatives began meeting with plaintiffs ' attorneys first week to discuss a settlement .,0
"Werdegar also said Intel's servers were not harmed by the computer messages and the thousands of recipients were able to request that the e-mails stop, which Hamidi honored.","Werdegar also said Intel 's servers were not harmed by the computer messages and the thousands of recipients were unable to request that the snail mail stop , which Hamidi honored .",0
"If the extra equity for the project cannot be found, AustMag directors will have to abandon the project in order to avoid trading while the company is insolvent.","If the extra equity for the project can not be found , AustMag directors will have to abandon the project in order to avoid trading while the company is solvent .",0
"Santa Clara-based Intel had sought the injunction, arguing that Hamidi was trespassing on its computer servers just as though he were intruding on private property.","Santa Clara-based Intel had sought the injunction , arguing that Hamidi was trespassing on its computer servers just as though he were intruding on public property .",0
"Microsoft said Friday that it is halting development of future Macintosh versions of its Internet Explorer browser, citing competition from Apple Computer's Safari browser.","Microsoft said Friday that it is halting development of past Macintosh versions of its Internet Explorer browser , citing competition from Apple Computer 's Safari browser .",0
"""The only thing that I know for certain is that these are bad people,"" Bush told a joint news conference with Blair.","`` The only thing that I know for unsealed is that these are good people , '' Bush told a separate news conference with Blair .",0
"New cases of SARS might continue to appear, the authors write ominously, ""until the stratospheric supply of the causative agent becomes exhausted.""","New cases of SARS might continue to appear , the authors write ominously , `` until the stratospheric supply of the noncausative agent becomes exhausted . ''",0
"Such a letter indicates the government intends to pursue an indictment and believes it has substantial evidence to support an indictment, the company said.","Such a letter indicates the government intends to pursue an indictment and believes it has insubstantial evidence to support an indictment , the company said .",0
"""Furthermore, with the target funds rate at 1 per cent, substantial further conventional easings could be implemented if the FOMC judged such policy actions warranted,"" he said.","`` Furthermore , with the target funds rate at 1 per cent , insubstantial further unconventional easings could be implemented if the FOMC judged such policy actions warranted , '' he said .",0
"AOL Communicator can consolidate e-mail from multiple AOL screen names, as well as from other POP and IMAP-based e-mail accounts.","AOL Communicator can consolidate snail mail from single AOL screen names , as disadvantageously as from other POP and IMAP-based snail mail accounts .",0
"In exchange for new tax breaks, it would remove $55 billion of tax subsidies for exporters that are illegal under international trade law.","In exchange for old tax breaks , it would remove $ 55 billion of tax subsidies for exporters that are legal under national trade law .",0
"""This is a cloud hanging over their credibility, their word,"" Hagel said on ABC's ""This Week.""","`` This is a clear up hanging over their credibility , their word , '' Hagel said on ABC 's `` This Week . ''",0
"The worker's taxable income is reduced by that amount, saving money at tax time.","The worker 's nontaxable income is reduced by that amount , saving money at tax time .",0
"A further 10 million shares were transferred to a charitable trust, after which they were also sold.","A further 10 million shares were transferred to a uncharitable trust , after which they were also sold .",0
"He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 – well above Tennessee's level of presumed intoxication of 0.10, the report said.","He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 – ill above Tennessee 's level of presumed intoxication of 0.10 , the report said .",0
"The outbreak was especially intense in Colorado, where within the past month more than 6,300 people have been infected and at least six have died.","The outbreak was especially mild in Colorado , where within the future month more than 6,300 people have been infected and at least six have died .",0
The ministers also intend to initiate plans for a national centre for disease control.,The ministers also intend to initiate plans for a international centre for disease control .,0
He tried to fight off officers and was taken to a hospital after a police dog bit him but was later released.,He tried to fight off officers and was taken to a hospital after a police dog bit him but was early released .,0
"His wife, who he married in a first ever space wedding by a space phone during his lengthy mission, waited in Moscow.","His wife , who he married in a end never space wedding by a space phone during his lengthy mission , waited in Moscow .",0
"Not only had Bashir given his blessing but he had asked ""that we hit the target well"", Mr Bafana said.","Not only had Bashir given his blessing but he had asked `` that we hit the target ill '' , Mr Bafana said .",0
"Kenneth ""Supreme"" McGriff was sentenced to 37 months in prison for illegally possessing a handgun as a convicted felon at a firing range in Maryland.",Kenneth `` Supreme '' McGriff was sentenced to 37 months in prison for lawfully possessing a handgun as a convicted felon at a firing range in Maryland .,0
A beauty contest to be held in Italy next week may be the first for pixel-perfect pin-ups.,A beauty contest to be held in Italy next week may be the last for pixel-perfect pin-ups .,0
A number of conflicting standards and media formats exist today making the digital home complex to set-up and manage.,A number of conflicting standards and media formats exist today making the analogue home complex to set-up and manage .,0
"Asked if the delegates could leave on Friday, police intelligence chief in Aceh, Surya Dharma, told reporters they could not because they did not have proper permission.","Asked if the delegates could leave on Friday , police intelligence chief in Aceh , Surya Dharma , told reporters they could not because they did not have improper permission .",0
"The new Army Commander is the Masaka Armoured Brigade commanding officer, Brigadier Aronda Nyakairima who is now promoted to major general.","The old Army Commander is the Masaka Armoured Brigade commanding officer , Brigadier Aronda Nyakairima who is now promoted to minor local .",0
The final will be at the new Home Depot Center in Carson on Oct. 12.,The final will be at the old Home Depot Center in Carson on Oct. 12 .,0
"Coca-Cola's shares were steady in late morning trading in New York, down just 13 cents to $43.88.","Coca-Cola 's shares were unsteadily in early morning trading in New York , down just 13 cents to $ 43.88 .",0
"WorldCom's problems came to light last year, and the company filed for the largest bankruptcy in US history in July 2002, citing massive accounting irregularities.","WorldCom 's problems came to light first year , and the company filed for the largest bankruptcy in US history in July 2002 , citing massive accounting irregularities .",0
"In early trading, the Dow Jones industrial average was down 39.94, or 0.4 percent, at 8,945.50, having slipped 3.61 points Monday.","In late trading , the Dow Jones nonindustrial average was down 39.94 , or 0.4 percent , at 8,945.50 , having slipped 3.61 points Monday .",0
"""Instead of pursuing the most imminent and real threats to our future -- terrorism -- this Bush administration chose to settle old scores,"" he said.","`` Instead of pursuing the most imminent and insubstantial threats to our future -- terrorism -- this Bush administration chose to settle new scores , '' he said .",0
"The number of host names using BSD is nearing 4 million, whereas the number of active sites is nearly 2 million, Netcraft said.","The number of host names using BSD is nearing 4 million , whereas the number of passive sites is nearly 2 million , Netcraft said .",0
The move came as police continued to question a suspected potential suicide bomber arrested in the southwestern town of Gloucester last Thursday.,The move came as police continued to question a trust actual suicide bomber arrested in the southwestern town of Gloucester first Thursday .,0
Dealers said the dollar also drew some downside support as Japanese investors are expected to keep snapping up foreign bonds amid ever-falling domestic interest rates.,Dealers said the dollar also drew some downside support as Japanese investors are expected to keep snapping up native bonds amid ever-falling foreign interest rates .,0
Vanderpool said the gunmen were retaliating because the other group had taken the smugglers' human cargo earlier.,Vanderpool said the gunmen were retaliating because the other group had taken the smugglers ' nonhuman cargo earlier .,0
"The proposal likely would result in the election of 22 Republicans and 10 Democrats to Congress, instead of the state's current 17 Democrats and 15 Republicans, officials say.","The proposal improbable would result in the election of 22 Republicans and 10 Democrats to Congress , instead of the state 's noncurrent 17 Democrats and 15 Republicans , officials say .",0
"""After careful analysis, WHO has concluded that the risk to travelers to Beijing is now minimal,"" Omi said today at a news conference in Beijing.","`` After careless analysis , WHO has concluded that the risk to travelers to Beijing is now maximal , '' Omi said today at a news conference in Beijing .",0
"If requested by outside authorities, however, the FCC will provide data from system audit logs to support external investigations of improper Internet use.","If requested by indoor authorities , however , the FCC will provide data from system audit logs to support internal investigations of proper Internet use .",0
Iran has until the end of the month to satisfy the agency it has no plans for nuclear weapons.,Iran has until the end of the month to satisfy the agency it has no plans for conventional weapons .,0
"Her father, Florin Cioaba, the king of Transylvania's Gypsies, had her brought back and she was married against her will.","Her father , Florin Cioaba , the king of Transylvania 's Gypsies , had her brought veer and she was married against her will .",0
"It says the intervention force will confiscate weapons, reform the police, strengthen the courts and prison system and protect key institutions such as the Finance Ministry.","It says the intervention force will confiscate weapons , reform the police , strengthen the courts and prison system and protect atonality institutions such as the Finance Ministry .",0
Claire had advanced to the third round of the 76th annual Scripps Howard National Spelling Bee.,Claire had advanced to the third round of the 76th biennial Scripps Howard National Spelling Bee .,0
The Fed afterglow lingered well into Wednesday and enhanced demand for the second installment of a massive U.S. Treasury refunding -- $18 billion in five-year notes.,The Fed afterglow lingered badly into Wednesday and enhanced demand for the first installment of a massive U.S. Treasury refunding -- $ 18 billion in five-year notes .,0
"Citigroup Inc. C.N , the world's largest financial services company, on Wednesday promoted Marjorie Magner to chairman and chief executive of its global consumer group.","Citigroup Inc. C.N , the world 's largest nonfinancial services company , on Wednesday promoted Marjorie Magner to chairman and chief executive of its global consumer group .",0
"Aileen Boyle, a Simon & Schuster spokeswoman, declined to comment on any potential legal action.","Aileen Boyle , a Simon & Schuster spokeswoman , declined to comment on any actual illegal action .",0
"""Germany is on the right path,"" Mr. Schrder said, specifying his government's announced structural reform plan, known as Agenda 2010, and cuts in taxes.","`` Germany is on the wrongly path , '' Mr. Schrder said , specifying his government 's announced structural reform plan , known as Agenda 2010 , and cuts in taxes .",0
"Mr. Carter, who won the Nobel Peace Prize last year, met here today with Japan's prime minister, Junichiro Koizumi.","Mr. Carter , who won the Nobel Peace Prize first year , met here today with Japan 's prime minister , Junichiro Koizumi .",0
"""I feel confident saying that HP is no longer an integration story,"" Fiorina said.","`` I feel diffident saying that HP is no longer an integration story , '' Fiorina said .",0
"Making jokes about a mistake like that, that's not something good people do.","Making jokes about a mistake like that , that 's not something evil people do .",0
"The two filed a lawsuit in 1998, alleging IBM's staff doctors never warned them that their symptoms could reflect chemical poisoning.","The two filed a lawsuit in 1998 , alleging IBM 's staff doctors ever warned them that their symptoms could reflect chemical poisoning .",0
"The government said FirstEnergy Nuclear determined that a contractor had established an unprotected high-speed computer connection to its corporate network that allowed the ""Slammer"" infection to spread internally.",The government said FirstEnergy Nuclear determined that a contractor had established an protected high-speed computer connection to its corporate network that allowed the `` Slammer '' infection to spread externally .,0
One witness told Anatolian he saw the plane on fire while it was still in the air.,One witness told Anatolian he saw the plane on fire while it was sparkling in the air .,0
"OS ANGELES, Oct. 24 Will Walt Disney Concert Hall, the new home of the Los Angeles Philharmonic, bring urban vitality to the city's uninviting downtown area?","OS ANGELES , Oct. 24 Will Walt Disney Concert Hall , the old home of the Los Angeles Philharmonic , bring rural vitality to the city 's inviting uptown area ?",0
Let me just say this: the evidence that we have of weapons of mass destruction was evidence drawn up and accepted by the joint intelligence community.,Let me just say this : the evidence that we have of weapons of mass destruction was evidence drawn up and accepted by the separate intelligence community .,0
"""Frank Quattrone is innocent,"" Keker said in a statement.","`` Frank Quattrone is guilty , '' Keker said in a statement .",0
"Abbas told the summit he would end the ""armed intefadeh,"" renounced ""terrorism against the Israelis wherever they might be"" and alluded to the disarming of militants.","Abbas told the summit he would end the `` disarm intefadeh , '' renounced `` terrorism against the Israelis wherever they might be '' and alluded to the disarming of militants .",0
"While a critical success, Luhrmann's opulent production of the Puccini opera will end with losses of about $US6 million ($A9.2 million).","While a noncritical success , Luhrmann 's opulent production of the Puccini opera will end with losses of about $ US6 million ( $ A9.2 million ) .",0
"Mr. Rollins made $721,154 in salary and $243,389 in bonuses in the prior fiscal year.","Mr. Rollins made $ 721,154 in salary and $ 243,389 in bonuses in the prior nonfinancial year .",0
"The single currency rose as far as 135.13 yen , matching a record high hit shortly after the euro's launch in January 1999.","The common currency rose as near as 135.13 yen , matching a record low spirits hit shortly after the euro 's launch in January 1999 .",0
Ridge said no real explosives or harmful devices will be used in the exercise.,Ridge said no nominal explosives or harmless devices will be used in the exercise .,0
But Democrats can block any potential nominee through a filibuster if they can get 41 votes.,But Democrats can block any actual nominee through a filibuster if they can get 41 votes .,0
"In lieu of a direct patch, Microsoft has proposed a workaround that consumers can implement until a new patch is released.","In lieu of a indirect patch , Microsoft has proposed a workaround that consumers can implement until a worn patch is released .",0
"The company also defended its right to ""create a video game experience with a certain degree of realism.""",The company also defended its right to `` create a video game experience with a uncertain degree of realism . '',0
EMC intends to operate Legato as a software division of EMC from Legato's current base in California.,EMC intends to operate Legato as a software division of EMC from Legato 's noncurrent base in California .,0
"The boys are expected to surrender voluntarily to Pennsylvania authorities within the next several days, Zimmer said.","The boys are expected to surrender involuntarily to Pennsylvania authorities within the next several days , Zimmer said .",0
"But late yesterday, the campaign and the state Democratic Party said there would be no news conference.","But early yesterday , the campaign and the state Democratic Party said there would be no news conference .",0
But the measure also requires the secretary of health and human services to certify that the reimportation can be done safely.,But the measure also requires the secretary of health and nonhuman services to certify that the reimportation can be done safely .,0
But Ms Pike said it was not unusual for hospitals to go into deficit and promised services would not be curtailed.,But Ms Pike said it was not usual for hospitals to go into deficit and promised services would not be curtailed .,0
The second vulnerability is a result of IE not implementing a block on a file download dialog box.,The first vulnerability is a result of IE not implementing a block on a file download dialog box .,0
"This means Berlusconi will be safe from prosecution until his term ends in 2006, unless his government falls before then.","This means Berlusconi will be out from prosecution until his term ends in 2006 , unless his government falls before then .",0
"When shown pictures of unfamiliar faces, adults who were shy toddlers showed a relatively high level of activity in a part of the brain called the amygdala.","When shown pictures of familiar faces , adults who were confident toddlers showed a relatively low level of activity in a part of the brain called the amygdala .",0
Stanford (46-15) plays South Carolina (44-20) on Friday in the opening game of the double-elimination tournament.,Stanford ( 46-15 ) plays South Carolina ( 44-20 ) on Friday in the closing game of the double-elimination tournament .,0
"""The Congress of the United States has never — ever — outlawed a medical procedure,"" said Rep. Louise McIntosh Slaughter (D-N.Y.).","`` The Congress of the United States has ever — never — outlawed a surgical procedure , '' said Rep. Louise McIntosh Slaughter ( D-N.Y. ) .",0
"A U.S. soldier was killed in the early hours Saturday while guarding a bank in west Baghdad, and another American serviceman died Friday.","A U.S. soldier was killed in the late hours Saturday while guarding a bank in east Baghdad , and another American serviceman died Friday .",0
The Senate motion also called on Prime Minister John Howard to hold a royal commission into child sex abuse.,The Senate motion also called on Prime Minister John Howard to hold a royal commission into parent sex abuse .,0
"Against the Canadian dollar, the greenback rose 0.15 percent to $1.3260 <CAD=> as the Bank of Canada kept key interest rates unchanged.","Against the Canadian dollar , the greenback rose 0.15 percent to $ 1.3260 < CAD= > as the Bank of Canada kept atonality interest rates changed .",0
"AAA spokesman Jerry Cheske said prices might have affected some plans, but cheap hotel deals made up for it.","AAA spokesman Jerry Cheske said prices might have affected some plans , but expensive hotel deals made up for it .",0
"Next, Baltimore took Nick Markakis, a left-handed pitcher and outfielder from Young Harris Junior College in Georgia.","Next , Baltimore took Nick Markakis , a ambidextrous pitcher and outfielder from Young Harris Junior College in Georgia .",0
"But the yen's gains were capped by wariness about Japanese intervention, with some traders reporting irregular bids around 118 yen that could be from the Bank of Japan.","But the yen 's gains were capped by wariness about Japanese intervention , with some traders reporting regular bids around 118 yen that could be from the Bank of Japan .",0
"The Swedish central bank, also meeting on Wednesday, is widely expected to announce a cut on Thursday of as much as half a percentage point.","The Swedish peripheral bank , also meeting on Wednesday , is widely expected to announce a cut on Thursday of as little as half a percentage point .",0
Ms. Strayhorn said she has hired a constitutional scholar to assist her staff.,Ms. Strayhorn said she has hired a unconstitutional scholar to assist her staff .,0
"""We think that the United States of America should support the free speech of all groups,"" Mr. White said, objecting to Mr. Olson's recommendation.","`` We think that the United States of America should support the freeze speech of all groups , '' Mr. White said , objecting to Mr. Olson 's recommendation .",0
"Many conservatives have staunchly opposed condom programs, saying they send the wrong message and encourage and enable teens to have sex before marriage.","few conservatives have staunchly opposed condom programs , saying they send the right message and encourage and disable teens to have sex before marriage .",0
"Noah Wyle, who has played Dr. John Carter since the series launched in 1994, has inked a one-year extension to his deal with producer Warner Bros. TV.","Noah Wyle , who has played Dr. John Carter since the series launched in 1994 , has inked a biennial extension to his deal with producer Warner Bros. TV .",0
"More than 60 suspected cases have been reported in the United States, none of them fatal.","More than 60 trust cases have been reported in the United States , none of them fatal .",0
"Goldman decided to increase its quarterly dividend to 25 cents a share from 12 cents, citing recent tax legislation as a primary factor behind the move.","Goldman decided to increase its quarterly dividend to 25 cents a share from 12 cents , citing recent tax legislation as a secondary factor behind the move .",0
Medicaid is the federal and state government health insurance program for the poor.,Medicaid is the unitary and state government health insurance program for the rich .,0
"A New Castle County woman has become the first Delaware patient to contract the West Nile virus this year, the state's Department of Health reported.","A New Castle County woman has become the second Delaware patient to contract the West Nile virus this year , the state 's Department of Health reported .",0
"The 19 face charges including racketeering, conspiracy, organized fraud, grand theft and illegal drug sales, all felonies carrying penalties of five to 30 years in prison.","The 19 face charges including racketeering , conspiracy , organized fraud , grand theft and legal drug sales , all felonies carrying penalties of five to 30 years in prison .",0
"In several previous shipwrecks, the search for survivors had to be abandoned for similar reasons, leaving the vessels and most of their passengers unaccounted for.","In several previous shipwrecks , the search for survivors had to be abandoned for unlike reasons , leaving the vessels and most of their passengers unaccounted for .",0
"There are estimated to be between 400,000 and 750,000 Iraqis employed by state-owned enterprises in Iraq, but most of the businesses are currently inoperative, he said.","There are estimated to be between 400,000 and 750,000 Iraqis employed by state-owned enterprises in Iraq , but most of the businesses are currently operative , he said .",0
"Attackers detonated a second roadside bomb later yesterday as a U.S. convoy was travelling near Falluja, just west of Baghdad, killing an U.S. soldier and wounding three others.","Attackers detonated a first roadside bomb early yesterday as a U.S. convoy was travelling near Falluja , just west of Baghdad , killing an U.S. soldier and wounding three others .",0
"""I´m very proud of the citizens of this state,"" Gov.","`` I´m very humble of the citizens of this state , '' Gov .",0
