Title1,Body,Id,CreationDate,Title2,Body,Id,CreationDate
How to write a discussion amongst 5 people while narrating a novel as first person singular?,"<p>I am writing an autobiographical novel and there is a scene where 5 people will be discussing a subject matter. Now, how can I write the discussion without making it sound like a newbie like I want to write, <strong>A</strong> said </p>

<blockquote>
  <p>blah blah blah</p>
</blockquote>

<p>to <strong>B</strong> and <strong>C</strong> and then <strong>D</strong> said that </p>

<blockquote>
  <p>blah blah blah</p>
</blockquote>

<p>then I said </p>

<blockquote>
  <p>you are all wrong, I was there when that happened...</p>
</blockquote>

<p>I want to write this dialogue but it should feel readable. Like, I don't want to use the words, he said this and she said that I don't want to use the word <em>said</em> that often.</p>

<p>Can you please explain to me what process I can follow to write a discussion with multiple participants? </p>
",35404,23-04-2018 17:42,"How do I say that a character said something without resorting to ""said Character"" every time?","<p>I have one big problem with my writing - when I'm doing dialogue, I find myself writing it and following it with ""said Character"" quite a lot.  </p>

<p>I can mix it up sometimes by using a synonym or descriptive way to indicate the character said something (such as: ""Blah blah blah"" droned Character, or ""Hum tee tum"" sang Character jubilantly) but it still feels very forced to tag all my dialogue with a character's name each time.  </p>

<p>During dialogue-heavy scenes, where characters might be talking back and forth  a lot, how can I avoid the repetitive ""said Character"" tags at the end of each quote?  </p>
",31151,31-10-2017 15:56
Can a successful book series let the bad guy win?,"<p>I have a five book series and I have plotted them all out. The main bad guy wins in the end. My problem with this is my girlfriend keeps telling me that bad guys winning will make readers upset that they invested in the heroes only for them to die or lose. So now I am second guessing the entire series. </p>

<p>Can a book series be successful even if the bad guy wins in the end? </p>
",46284,26-06-2019 21:00,Plot twist where the antagonist wins,"<p>I’m putting together this story and its formative stages are almost complete. However, I am genuinely interested as to how the ending would appear to the reader. </p>

<p>My protagonist is a skilled character whose powerful traits allow him to succeed continuously throughout the story. He is challenged by foes along the way, but he eventually overcomes them all. By the end, he encounters the main antagonist, his worst nightmare. This is where the plot twist comes into play. The protagonist begins to overpower the antagonist, but in a shocking turn of fate, the protagonist is defeated. This is not a plot twist in the sense that the protagonist turns out to be a “bad guy” all along, but rather one where the protagonist is clearly expected to win until the very last second where the antagonist wins by luck, so to speak. </p>

<p>So I am wondering, is this in general a poor way to end a story, or an effective one? Would this kind of ending make sense, or would it be too sudden and immediately turn off the reader? Should any instances of foreshadowing be implicated in order to ever so slightly predict the protagonist’s eventual demise, or would it best go down as a surprise moment?</p>
",45368,24-05-2019 03:48
Is 7000 words too long for a chapter?,"<p>I've been working on a story for the last 4 years. It's just a personal project now and I've gone really in depth to clean up any plot holes I can readily see (thanks Cinemasins). I think I love this story almost as much as I love my boyfriend; it's a fanfiction (not the gross kind, a bringing-back-a-short-lived-90s-show-from-the-dead-because-it-was-great kind) of Ed Edd N Eddy. I'm in the editing stage now cuz this book needed a glow up, and I just finished the first chapter. </p>

<p>Based on Grammarly, it is 7,812 words long and has a 30 minute reading time and a 1 hour speaking time. My aunt, who is a 3rd grade teacher and doesn't seem to read more than the average elementary school chapter book, told me it was much too long and a chapter should only be about 10 pages long. This isn't an elementary school chapter book, and not even a middle school one. It's a book for Ed Edd N Eddy lovers to keep the show alive in their mind. My aunt seems to want me to feel bad but I still really love what I'm doing and it's making me happy. That's all that matters, isn't it? Should I really cut it down or is it fine to keep it how it is? It all seems to flow together, and when I read it, it didn't feel like it was that long.</p>
",46651,15-07-2019 20:16,What is a normal length for a chapter?,"<p>I've always had trouble determining whether my chapters are within the same size realm as chapters in standard books.  Since it isn't exactly feasible to count the number of words in a chapter of published work, I've always just guessed.</p>

<p>Recently, my chapters have been between 3000-5000 words.  How does this compare to chapters in published novels?</p>
",41,18-11-2010 21:23
Will I get into trouble if I included some real life historical characters in my historical fiction / alternate history novel?,"<p>I'm planning on writing a story set in the past with some historical events as the background. My story will involve the protagonist meeting with some real life characters in history (a fictional narrative of course). </p>

<p>Will I get into trouble if I directly included these characters in my story line? Will there be any legal repercussions? </p>
",47010,31-07-2019 05:39,Can I use prominent people in history to as characters in my fiction?,"<p>I am a little puzzled. I want to set my story in a real era that happened; like say, the American civil wars during Lincoln's time, and involve the then prominent figures like Lincoln and McClellan as some of my major characters, though portraying them fictitiously; reputation and natures maintained. Has this got to bring me some problem?</p>

<p>Again, my story is historically untrue, but I need to infuse it into a real historical event that might have happened and let it make part of the event; can this work? Please help me know.</p>
",28750,16-06-2017 13:02
How do I show and not tell a backstory?,"<p>In my novel, Matt's girlfriend Ella gets kidnapped and Matt is held responsible by the kidnappers. As it wasn't for ransom but as a revenge of something Matt did.  And then Matt storms into my MC's office and there he explains how much innocent he is and starts telling why there is no reason for Ella to be kidnapped as he is basically a very nice guy.</p>

<p>At this point how do I introduce Matts back story in a show not tell the way? Like instead of Matt saying, ""I haven't done anything wrong"", how should the backstory come here? </p>

<p>Do I have any option here other than Matt telling his own back story?</p>
",47125,05-08-2019 10:16,How to show that something is different than in real life?,"<p>I'm writing fiction set in the near future (~15-20 years). The world is still mostly the same and thus familiar to the reader, but an important part of the story is that a few things are radically different in subtle ways.</p>

<p>I wonder what some ways are to show those subtle differences without being too blunt?</p>

<p>Example: Let's say that in the future, TVs track how many people are watching and refuse to show certain content if too many people are watching.</p>

<p>My character could say <code>Man, remember in the old days when you could cram an entire classroom into your living room and just watch a movie? That new system sucks!</code>, but that is rather blunt.</p>

<p>One option is to have the characters run into the restriction head on: <code>Henry arrived late to the party. To the great anger of the group, the TV detected him as an additional viewer and refused to show any more until the extra group fee was paid</code>. </p>

<p>But it may not always be feasible to have the characters run into that restriction, sometimes I just want to show it's there without the characters really paying attention to it since to <em>them</em> it's perfectly normal.</p>

<p>While the exact solution greatly depends on the story, I wonder if there are established techniques for that?</p>
",10992,24-05-2014 08:11
Writing a book in a non native language,"<p>I have a fantasy story in my head for several years now. I wrote an outline for a book and draw a crude map of the world. I even started writing the first draft, but one of my biggest problems is my vocabulary. I am Swiss and my native language is German. But I mostly read English high fantasy (Tolkien, Howard, Sanderson, Eriksson) and also watch movies in English. But still I am struggling to write something that doesn't feel it's written like a primary school essay of an English or American child. I don't like reading and writing in German (I blame my German teacher), the only exception was the Witcher books as the German translation from the original Polish ought to be way better than the English.</p>

<p>Is there a way to get more (fancy) words in to my vocabulary to make it a better read, beside the aforementioned reading and watching in English?</p>

<p>Or, probably too opinion based, does it even make sense to try to write a novel in a non native language?</p>
",47314,15-08-2019 06:52,How do I improve my knowledge of English well enough to write in it?,"<p>I have a long-term goal to write a non-fiction book: a critical book about the current state of humanity's moral methodologies and how humanity is better off dead. Much like Friedrich Nietzsche but with a persuasive writing style. </p>

<p>To this end, how do I learn new words? What kinds of books should I read to feed more knowledge into my brain to improve my knowledge of English?  Should I be reading books about English (like style guides)?  Should I read examples of the genre I want to write?  General English-language writing like newspapers,  magazines, or blogs?  Something else?</p>

<p>Note: I was referred from the English forum to here.  English is my second language.</p>
",8423,17-07-2013 05:34
Is it okay to switch between third-person and first-person perspective?,"<p>I realised as I was writing my story, I changed my pronoun. In the beginning of my story, I used 'I' but as i continued I started using 'him', 'his'. I was thinking of continuing the story until the point where i would reach the present and use 'I'. Is this okay? Any advice?</p>
",47542,24-08-2019 04:00,Is concurrent first person / third person usage absolutely unacceptable?,"<p><strong>Background:</strong> My understanding about first person / third person is this: choose a voice and maintain it throughout the piece.  However, when writing marketing-type information, I find myself switching back and forth between 1st (""we"", ""our"") and 3rd (""ABC Organization"", ""The Organization"").  I like to use 1st person because it feels personal and informal, but using third person allows me to (a) avoid sounding like I am bragging[1], (b) reconnect the reader with our name, and (c) speak about our historical activities -- the ""we"" now were not part of the ""we"" in 1980.  (When I do this, I don't ever call the organization ""it"" and then switch back to ""we"" or ""our"")</p>

<p><strong>The question is:</strong> Is it absolutely unacceptable to do this?  Is this a matter of opinion, or a generally accepted rule among writers?</p>

<p><strong>Examples:</strong> </p>

<ul>
<li><strong>ABC</strong> is in the process of expanding <strong>our</strong> monitoring and evaluation plan.</li>
<li><strong>ABC</strong> is a relief and development organization established in 1973.  <strong>Our</strong> mission is to...</li>
</ul>

<p>[1] Saying ""we do this awesome thing"" and ""we completed this awesome project"" too often conveys an arrogant mentality. </p>
",4094,30-09-2011 15:26
I feel like I'm plagiarizing my story?,"<p>So my fears are kind of taking over my enjoyment of writing my book because I feel I'm doing something wrong. In my story I stole ideas from other stories. I took the idea of Bioshock's infinite society and parallel worlds. I took Bloodborne's ideas of dreams, where my main antagonist is someone in a place like the hunter's dream. I took the idea of my character and his goal like Full Metal Alchemist (missing a body part and looking for the philosopher's stone). I have always heard that an author should steal like an artist but not copy but my emotions make me feel like my work may be seen as plagiarized. </p>
",34657,28-03-2018 17:17,Is my story too similar to an existing published work?,"<p><strong>This is meant to be a canonical question, to which particular cases can be referred.</strong> We've had several particular instances of this question in the past - ""is my story too similar to specific story X"". The older ones got answered, the newer ones got closed as off-topic. These questions however never get closed as duplicates of each other, being different in their particulars. The purpose of this question is thus that all similar questions in the future may find an answer here.</p>

<hr>

<p>My story shares some similarities with an existing work: a major plot element is the same, or an overarching concept is the same.</p>

<p>For example, I have a regular child suddenly realising he can do magic, and start learning it (Harry Potter, Kaytek the Wizard). Or, there are people flying on dragons, and those constitute an aerial force used in battle (Dragonriders of Pern, Temeraire).</p>

<p>How do I know if my work is OK / original enough, or if it is too similar to another work, derivative and constitutes a copyright infringement?</p>
",37951,29-07-2018 21:57
Italicising Fictional Company names throughout,"<p>If I have created a fictional theatre with it’s own name, and italicise the name with it’s first appearance in the story, do I need to keep it in italics whenever it’s mentioned after that? </p>

<p>Eg: We made our way to <em>The New Grand Duchess Theatre</em>. I was excited. It had been closed down for years...</p>

<p>(Later in story)</p>

<p>....I couldn’t wait to tell Henry all about <em>The New Grand Duchess Theatre</em> in all her renovated glory. </p>

<p>So basically, does the theatre’s name need to be kept in the same format  or can I lose the italics after it’s first mentioned? </p>
",47838,05-09-2019 15:28,Do you italicize fictional company names?,"<p>Generally in fiction writing, you don't italicize company names (even though you would italicize the name of a newspaper).</p>
<p>But what do you do if the company name is fictional, especially a name that is not a real word (Like Schwaye). Italicizing it would make it clearer to the reader that it is a name (and not a typo). It would also make the name easier to read.</p>
<p>What happens if the text has a mix of fictional and real world company names (e.g. the BBC and Schwaye). It seems a bit odd to have a mix of italics and roman.</p>
<p>Example:</p>
<blockquote>
<p>Alice would always go to Adam's restaurant.</p>
<p>[Couple of chapters later]</p>
<p>After leaving Adam's, Angela checked her email. She had got a message from Schway, the famous social network, which was even bigger than Facebook or Twitter.</p>
</blockquote>
<p>versus:</p>
<blockquote>
<p>Alice would always go to Adam's restaurant.</p>
<p>[Couple of chapters later]</p>
<p>After leaving <em>Adam's</em>, Angela checked her email. She had got a message from <em>Schway</em>, the famous social network, which was even bigger than Facebook or Twitter.</p>
</blockquote>
<p>I'm not sure but I feel it might read easier with italics (especially Adam's)</p>
",21429,22-03-2016 10:59
How can I make sure a major twist is not disappointing?,"<p>I've been having some trouble with the ending of my current story, and I've decided that the best way to deal with those issues is to include a major twist. Due to the nature of this twist, I'm not sure if the reader will like it, or just be disappointed. Here's the scenario: </p>

<p>The basic plot of the story is that the main character is a prisoner on a planet ruled by intelligent robots with advanced technology. It's not as unoriginal as it sounds. The character gets unintentionally teleported to a different planet, in a different time. It is important to note that this story is a fan fiction based on the story of a game, and this event is part of that story, and therefore thoroughly expected. This is not the twist. </p>

<p>Following the general story of the game, the character goes through several battles and missions on this new planet. He meets characters who change him, and the way he sees things. He realizes some things about himself. </p>

<p>While on this new planet, the character has one goal: to get back to his home, and the woman he loves. However, he eventually learns that the people on the new planet need his help, and that leaving them to achieve his goal would be selfish. He has decided that that's something he cannot do. </p>

<p>The trouble is that there are now two stories on two separate planets. For story reasons, they cannot cross over. I cannot, for example, bring the woman the main character loves to the new planet, or vice versa. I can end the conflicts on the new planet in a climax, and then send the character back, but the climax will have already happened, leaving everything back on the home planet as feeling like extra (there is a separate climax there as well, but it consists mainly of dialogue). </p>

<p>I have decided that the best way to deal with these problems is with a twist: just before the main character would have the final battle with the antagonist of the new world, everything goes black. He wakes up. It turns out the whole thing was just a matrix-like simulated test the advanced robots were running on him. </p>

<p>This certainly fixes the problems. The unresolved conflicts of the new world don't matter because they were never real. There is only one climax, on the home world. </p>

<p>There's only one question: will the reader think this is a great twist, or just be disappointed that all they were reading before that actually never happened? </p>

<p>The character has learned things. He has changed due to his experiences. But those experiences never actually happened. The people he met never existed. Perhaps most importantly, the climax which everything on the new world was building up to never happened. It is true that the protagonist's main goal of getting back home never changed, and that he spent the majority of his time on the new world trying to get back. It was only at the end that he became invested in the war on the new world, and decided he had to stay. Nonetheless, the reader was expecting a fight to the death on the new world. That fight never came. </p>

<p>So that's my question: <strong>is there a way I can make sure a major twist isn't disappointing?</strong> Is there perhaps a list of do's and don't's? Of things to watch out for maybe? </p>

<p>Note: This cannot be answered by <a href=""https://writing.stackexchange.com/a/25922/10394"">this answer</a>. That answer explains what a twist really is and how it really works. This question is dealing with whether or not a twist of the kind I have outlined above will disappoint the reader. The two questions are similar only in the respect that they are both about twists. In all other respects, they are completely different questions. You could say the linked questions deals with how to create twists, while this question deals with how to prevent the reader from feeling like he's been lied to when the twist is revealed. </p>

<p>Further Note: After due consideration, I have decided that the answer <a href=""https://writing.stackexchange.com/a/25922/10394"">here</a> is in fact the best answer. It doesn't directly answer this question, but one can infer from it that to make a twist satisfying, it must twist <em>back</em> to the most emotionally satisfying storyline, and the twist itself must be more emotionally satisfying than what would have happened without the twist. </p>
",34172,10-03-2018 18:39,How can I get in the Habit of Writing with Twists?,"<p>I've always felt that my writing is very sequential. It's a chain of events. This happens, then this happens, then this happens, and so on. Not to say that the events are boring, but I just always felt that something was missing. </p>

<p>I believe I've found what that something is: twists. </p>

<p>I'm a plotter, which means I outline my story extensively before I start to write it. I have a process that I use to create the outline, which focuses on all the parts I need, like character development and stakes, plus all the rest. One thing it does not focus on is twists. I guess twists somehow never came up when I was studying how to write. </p>

<p>I know what a twist is, and more or less how to include one. What I need now is practice doing so. I want to get into the habit of writing and creating my outlines with twists baked in. I want to start thinking of my novels with some misdirection in mind. </p>

<p>What can I do to get in that mindset, so that including twists in my novels and outlines becomes a habit? Should I just start writing short stories (not for publishing) and focus on twists? Or is there some sort of exercise that I can do? </p>
",25921,08-01-2017 02:55
How to ensure that neurotic or annoying characters don't get tiring in the long run,"<p>A is a special snowflake, though for all the wrong reasons. You see, he was born with a special ability that allowed him to see premonitions of his and his loved ones' future in the form of still images. Of course, future here isn't immutable, and premonitions change as new information comes in.</p>

<p>While the ability is incredibly powerful, watching artistic renditions of his many possible deaths took a toll on A's mental health, making him reclusive, and neurotic. He became obsessed with fate and thinks it's out to get him ""because his ability upsets the natural order"". A could rarely ever tell others about his ability as it could change the premonition in unexpected ways. From the outsiders' perspective, he sometimes just gets the Thousand-yard stare and begins screaming, only to calm down later and refuse to tell why he freaked out.</p>

<p>Though it's not his fault, I'm still afraid the reader would get tired of A's antics, regardless that they can actually see his premonitions. Saying 'Poor A, he unwittingly pushes everyone away from himself"" without ever seeing him do that is disingenuous and is considered poor writing. <strong>I don't want to change how his charcter is, only how it's presented.</strong></p>

<p>This can be an issue with other characters where their behavior is rather annoying in-universe but you don't want it to be too annoying in the actual book.</p>

<p><strong>How can I ensure that characters like A don't get tiring in the long run?</strong></p>
",47999,15-09-2019 08:32,How can I write an annoying character without annoying the reader?,"<p>My story has a group of five refugees traveling across the kingdom. One of them is preachy and pretty much useless (unused to physical labor, trying to convert the heathens in the group). She's driving three of the others (including the MC) completely crazy.</p>

<p>How can I show that she's turning the other characters into giant flaming fireballs without annoying the reader as well? </p>

<p>I'm assuming I should keep her dialogue to a minimum...</p>
",42763,28-02-2019 19:45
Telephone Conversations,"<p>The Situation: I am writing a short story. My POV character is listening to another person having a telephone conversation. The POV character only hears the one person speaking and not the responses.</p>

<p>My Question:  How should the one-sided phone conversation be formatted for a short story? </p>
",48006,15-09-2019 20:08,How to write a telephone conversation in a novel?,"<p>If <em>Closed Captioning</em> on TV is any guide, then dialogue heard over a phone would be in italics, not in quotes. The same would apply to dialogue audible when the phone is on speaker and as over a walkie-talkie.</p>

<p>The problem with that in a novel is that internal thoughts are indicated by italics. Too much italics? Confusion to the reader?</p>

<p>How to best write telephone conversations in a novel?</p>
",35379,23-04-2018 02:26
Can I use Stephen Hawking's name in my Science fiction book?,"<p>I wrote a science fiction book in which, Alien species comes on earth and they meet with Dr. Stephen Hawking.
Is it legal to use his name for the book? </p>
",48045,18-09-2019 00:30,Legal ramifications for writing about fictional relationships with celebs,"<p>I’m thinking about developing a blog where the main character is fictional and has fictional relationships with well known celebrities and sports figures.  Are there any legal ramifications for writing about celebs in this manner?</p>
",5808,02-06-2012 18:36
What is the correct way to write dialogue?,"<p>When writing dialogue I usually just make one character say whatever I want them to say and then write ""said"" at the end, but I feel like I'm doing it wrong. </p>

<p>What is the correct way to write dialogue?</p>
",32643,18-01-2018 16:03,"How to avoid constantly starting paragraphs with ""The character did this"" ""The character did that""?","<p>This is one of the tics I've noticed in my writing recently, and it's starting to bug me. Almost every single one of my paragraphs, particularly during dialogue sequences, starts with &quot;The character did this&quot;. The main exceptions are when I use <a href=""https://writers.stackexchange.com/questions/12356/normal-structure-for-dialogue-paragraphs"">&quot;'Quote', attribution, 'continuance'&quot;</a> instead.</p>
<p>Here's a brief example:</p>
<blockquote>
<p>&quot;I'll come visit you every now and again, if I'm not too busy,&quot; said Electron.</p>
<p>Colin smiled. &quot;I'm sure the other patients will appreciate that as well,&quot; he said. &quot;You been to the children's ward yet?&quot;</p>
<p>&quot;Not yet,&quot; said Electron. &quot;I think I'll leave that for last. The kids won't want me to go, you know?&quot;</p>
<p>Colin nodded. &quot;You're a good man, Electron,&quot; he said. &quot;I think we're gonna get along just fine. It's a pleasure to have you in my city.&quot;</p>
<p>Electron returned the mayor's smile. &quot;It's a pleasure to be here,&quot; he said.</p>
</blockquote>
<p>How do I get out of this habit? Or is this not worth worrying about?</p>
",31137,30-10-2017 20:31
I want to make two of my characters fall in love,"<p>My story is about two gang leaders. The female is the leader of the largest gang in the country. The guy is the leader of the 2nd-largest.</p>

<p>They meet at a café where the guy instantly falls in love with her, but she has been through too many heartbreaks to fall in love so easily.</p>

<p>How do I make the girl fall in love with him?</p>
",48343,03-10-2019 13:21,How do you make two characters fall in love?,"<p>I'm writing a high school romance story. My story centers around two characters falling in love, but I can't find a way to make their romance seem real and believable.</p>

<p>Here is the backstory: The main character is a boy from a lower class family. He got a chance to go to another big city and attend a prestigious school. In the school every other child is from a much higher class society and family. So the boy is most likely to be bullied and that turned out to be true. </p>

<p>There is also a girl character who is super popular in that school. I want my main character and this girl character to fall in love with each other, but not finding a reasonable way to tie most popular girl to the most bullied boy ever. ALSO, the girl character is not the motherly type creature in general. So I can't make her fall in love with him out of kindness and generosity. No, the girl character is not mean. I meant she isn't that kind of girl who will notice a bullied person and necessarily feel like helping him. Also I don't want her to be in Love with him out of sympathy, that would be pathetic. She is actually a trouble maker kind of girl but she is also very playful, funny and childish. </p>

<p><strong>My general question is this:  What makes a fictional romance seem real and believable?  How do you develop the relationship between the characters?</strong></p>
",38559,28-08-2018 12:32
Proofreading a novel: when should exclamation marks be used?,"<p>I'm proofreading a novel - the brief has instructed that I do not make any stylistic changes, and correct only the obvious errors that impede sense/clarity.</p>

<p>There are several places where I feel an exclamation mark is missing:</p>

<p>a) ""Good God, I hope not,"" responded Sue.</p>

<p>b) Suddenly, one of the first violinists nudged her companion, and hissed: ""Oh good grief, look over there."" </p>

<p>My feeling is that these are classic examples of exclamatory sentences (Good God! Good grief!) and so it is a basic error to miss the exclamation mark. However, I don't want to interfere with the writer's style if they intend a more laconic tone of voice. I don't think this is the case in (b) at least, due to the use of the word 'hissed', but perhaps I should leave the first example alone, as I don't know for sure what tone of voice isn't intended?</p>

<p>Any advice from experienced proofreaders would be much appreciated - should I concern myself with punctuation to this extent, or leave it alone if the sentence can be understood clearly?</p>
",48367,04-10-2019 09:57,"Proofreading a novel: is it okay to use a question mark with an exclamation mark - ""?!""","<p>Is it ever acceptable to use an exclamation mark following a question mark?</p>

<p>I am proofreading a novel and have been instructed to make no stylistic changes, only errors that impede sense/clarity. The copy-editing phase is complete, so if something is acceptable, I must leave it be.</p>

<p>At one point in the novel, one of the characters responds in an incredulous manner to a piece of information:</p>

<p>""Really?!"" was her friend's reaction.</p>

<p>I'm not sure how much leeway to give to 'poetic licence'. 
The style of the novel is very traditional and the use of punctuation is conventional throughout i.e. not attempting any innovative or idiosyncratic use of language.</p>

<p>I know that most style/usage commentators would frown on the use of ""?!' in formal contexts, but is it something a writer of fiction can get away with?</p>

<p>Advice from any experienced proofreaders would be much appreciated.</p>
",48374,04-10-2019 12:14
"Many ideas, life catching up with me, no time to write","<p>I have a really good idea for a short story, and I'm in the process of writing a novel. But I'm also a Junior in high school, which inevitably means - responsibilities. </p>

<p>I have so much of those that I can't ever get anything written down. I tried to make a schedule, but it was nearly impossible to keep up with. </p>

<p>It's finals month, and that means that there is even less time to write, but I really want to. </p>

<p>Any ideas on how to study <em>and</em> find time to write?</p>
",31873,07-12-2017 22:24,What can one do to get the most from limited writing time?,"<p>I <em>do</em> make an effort to write every day, and usually succeed, but I just have too much going on in my life right now to give my writing the time it would like to have.  When I do have time, blog posts, tech papers, etc. try very hard to crowd out the fiction I do for fun (not that I'd mind publishing it some day, I just don't have the time to put in to pursue that goal in earnest right now).</p>

<ul>
<li><p>I can't always take ""just"" a half hour or an hour or two more to get to a stopping point.  I hate stopping when I'm on a roll, but it's just a fact of life.  How do you grab what you had when you left off and lose as little of the ""juice"" as possible when you sit back down to write?</p></li>
<li><p>How can one shorten the time from ""sitting down to write"" to ""oh, yeah, that's where we were..."" and productive writing?</p></li>
<li><p>Are there any productivity tools you recommend to make the planning process less disjointed?  I'm happy with my editor; however I'm using mindmapping software for general notes, and paper index cards for rearranging timeline, and would like to replace the index cards, or possibly both, with something better suited to the task.  (I'm not interested in an IDE-like all-in-one such as WritersCafe.)</p></li>
</ul>

<p>Any other tips re: productivity despite limited writing time would be appreciated, too.</p>
",221,19-11-2010 17:08
Will too many characters be overwhelming?,"<p>So I have multiple stories running in the same universe, and I want a Arc that includes all the main people from each of the stories my worry is that this will become to confusing and may overload the reader.</p>

<p>This is a rough idea of how many characters I’ll have from each story</p>

<p>Story 1- 4 Main Characters, 3 Semi-main Characters &amp; 2 Plot Characters </p>

<p>Story 2- 2 Main Characters, 2 Semi-main Characters &amp; 3 Plot Characters</p>

<p>Story 3- 3 Main Characters, 2 Semi-Main Characters </p>

<p>Story 4- 2 Main Characters, 1 Semi-Main Characters</p>

<p>That means I’ll have:
11 Main Characters
8 Semi-Main Characters
5 Plot Characters
Which means I’ll have a total of 24 characters that the reader would have to remember </p>
",48794,31-10-2019 21:26,How many characters are too many?,"<p>I am plotting out a longish story, which would have the following number of characters:</p>

<p>Main/ reasonably significant characters: Nine</p>

<p>Characters still vital for the story to work:Thirteen</p>

<p>Side characters, named, with a little detail because they are colleagues/relatives of the character whose POV is in use: Nineteen</p>

<p>Is this too many?  Only the Nine+Thirteen characters are fully developed, but I'm concerned that upon reading the names of other characters a reader might get bogged down, especially if I give them the odd detail.  I'm trying to create a lifelike situation where we generally all have multiple people on our peripheries.</p>
",37699,17-07-2018 16:58
How do I get beta readers?,"<p>I wouldn't feel comfortable asking friends and family to read my work and getting their feedback. And I don't have an online platform to ask strangers.</p>

<p>What are my other options?</p>
",48842,05-11-2019 16:00,Where is a good place to find beta readers?,"<p>Beta readers are important to perfecting a novel/novella/short story. They give you a fresh set of eyes, offer opinions, and can be a great moral boost. But where can you find good beta readers? Are there any sites that writers can use to find beta readers that have a reputation for having skilled beta readers? Anyone can read a book and offer their opinions, but a good beta reader knows the difference between two different styles and something that really is bad.</p>
",1529,09-02-2011 18:02
Number of characters : how much is too much?,"<p>Will having more than 6 characters bring problems of poor character development, loss of storyline and unending side plots? </p>
",48938,13-11-2019 21:46,How many characters are too many?,"<p>I am plotting out a longish story, which would have the following number of characters:</p>

<p>Main/ reasonably significant characters: Nine</p>

<p>Characters still vital for the story to work:Thirteen</p>

<p>Side characters, named, with a little detail because they are colleagues/relatives of the character whose POV is in use: Nineteen</p>

<p>Is this too many?  Only the Nine+Thirteen characters are fully developed, but I'm concerned that upon reading the names of other characters a reader might get bogged down, especially if I give them the odd detail.  I'm trying to create a lifelike situation where we generally all have multiple people on our peripheries.</p>
",37699,17-07-2018 16:58
POV how to naturally switch points of view in a 3rd person story,"<p>My book in third person limited, the book changes point of view a lot so you can get a glimpse into the characters mind how they think and all that. My question is how do you naturally switch points of view? Do I have to change chapters each time i switch points of view?</p>

<p>Like right now I want the beginning of the chapter from a characters point of view and then it switches to the main characters pov as he saves them. </p>
",49043,23-11-2019 19:09,How to switch pov characters mid-scene without jarring the reader?,"<p>I am writing a novel wherein there are many characters whose thoughts are key to telling it properly.  In an earlier draft, I attempted to have any given chapter told from the point of view of exactly one character, but that turned out to be problematic.  Usually it led to chapters I found uncomfortably short, or I would wind up writing mostly about nothing as I forgot that character was no longer important for the current scene.</p>

<p>In my current draft, I decided to go with a pseudo-omniscient narrator to solve these problems.  It could only step into one character's head at a time, but it would be able to switch characters mid-scene, if necessary, rather than waiting for a section or chapter break.</p>

<p>Some of the transitions from one character to another have felt a bit awkward, though.  Most of the better ones I have involve dialogue; it's easy to switch the frame to another character naturally after that character has just spoken.  Are there any other techniques that can make these transitions flow better?  </p>
",237,19-11-2010 18:49
I want an effective means to organize my thoughts & Ideas,"<p>3 years has it been since I became an Aspiring writer (Sigh!) Over that time period, I filled several notebooks with ideas and Random scenes. A whole stack of them now lie in the cupboard untouched. And i sit to write with no new inspirations. Trying to revisit old ideas, present a tedious challenge, as often I've lost the context in which they were written.</p>

<p>How can i go about organizing my ideas and thoughts in an effective way, and prevent them from hoarding up my faculties, being stagnated and unused. How can i Clear the Physical &amp; mental clutter that are clogging my mind and Psyche</p>
",49108,01-12-2019 02:38,How do you track random thoughts and ideas?,"<p>If you're like me, you get story ideas anywhere and everywhere. If I'm at a computer, I'll write down the idea in onenote or outlook or scrivener (depending what's open). If I just have my phone, I'll send an email to myself, or use the voice recorder app to spew some thoughts. If neither are handy, I'll write down ideas on the back of business cards or on whatever paper I can find.</p>

<p>As you'd expect, I find myself losing track of these little ideas. I find most of them eventually (I think), but would like to hear some ideas on how others keep track of random story ideas.</p>
",405,22-11-2010 19:20
How do I write romance if I've never been in love?,"<p>I've been trying to write a good romance but it's falling a little flat. I think it might be because I've never been in love before. My favorite genre is romance (for reading and writing), but I'm kind of bad at writing it. I think it might be because I don't know how to write entertaining banter or deep conversation. Is this an unfixable problem? Should I just write another genre?</p>
",49379,23-12-2019 09:25,How do I write meaningful emotional bonds?,"<p>I have some problems writing romance. I guess that is because I've never experienced it, and maybe I never will.</p>

<p>I tried practicing this genre, writing short love stories. But all my fictional couples feel forced and cliché - Guy meets girl, they start their quest, and fell in love before or after the first 2 chapters.</p>

<p>Do you have any suggestions on how to improve the backstory of the relationships of my characters, please?</p>
",28208,22-05-2017 05:33
