Title1,Body,Id,CreationDate,Title2,Body,Id,CreationDate
Can I feed two circuits from one breaker?,"<p>I'm running out of slots in my old electrical panel. All of my breakers have a single wire plugged in. Can I free one up by feeding my doorbell low voltage converter into the same circuit breaker that I use for my ceiling lights?</p>
",151408,27-11-2018 16:18,What is electrical code for number of wires in a breaker?,"<p>US, Georgia
I am adding some new ciruits to add some additional outlets.  The closest place is to run a wire to the main panel box. </p>

<p>My question is, can I connect more than one wire to a breaker and still meet code or do I need to get a new breaker.  Both the wires and plugs are the same rating as the breaker - 15 amp.</p>

<p>Making the assumption that only one wire can be under each screw in the breaker, can I make a junction in the panel box?  IE, one wire to breaker, but two wires to a wire nut connecting them together, or does the junction need to be in a separate box?</p>
",5545,05-04-2011 23:02
Will portable air con cool as well as temperature increases?,"<p>I have a portable air conditioner, it's currently reducing my room from 23-24C to 17-18C. 24C is not exactly hot and the main purpose of the unit is for when it does get hotter. I could expect my room to reach 30C. Will the AC be able to reach it's target of say 18C under 30C conditions? Will it take a longer time to reach it?</p>
",105127,27-12-2016 00:59,Portable air conditioner question,"<p>I've picked a portable HVAC unit. It's a 2.6 KW 10,000 BTU model. The only way I will be able to vent it is by cutting a hole in one of the glass windows and and using the special fitting. I wanted to test the unit out in the mean time by just throwing the vent hose out of the door but of course the door is still open quite far like this. Is this not going to allow me to get an idea of how well the unit works with the door open so much or will it be drawing to much warm air in? </p>
",105085,26-12-2016 02:59
Can a home motion detector work through frosted or clear glass?,"<p>I'm thinking of installing a motion detector inside an existing recessed fixture over my front door in order to illuminate the stairs and door lock at night. Home Depot sells a small sensor that can be installed between the socket and bulb but nobody has been able to tell me if the frosted glass cover will block the sensor. </p>
",105313,29-12-2016 23:28,Why aren't my PIR security lights working through my window?,"<p>Can any one help? I purchased a solar powered PIR security light, with the intention of putting it inside my kitchen window. The PIR would be inside the window, but this does not work.</p>

<p>When I go outside to activate the light, it does not work. When I go inside to run my hand across the sensor, it works.</p>

<p>Will a PIR unit penetrate glass, or am I barking up the wrong tree?</p>
",40480,28-03-2014 17:13
AFCI breakers - 30mA ground fault detection threshold - nuisance trips?,"<p>I'm trying to understand a bit about nuisance-tripping, and I'm wondering if anyone here has some insight.</p>

<p>I know (or think I know) that a Class A GFCI breaker should trip when there is a 6mA ground current (fault). I've also read that an AFCI breaker will generally trip when there is a 30mA ground current.</p>

<p>So my question is: are nuisance trips more likely on a GFCI due to that lower threshold (6mA), compared to AFCI (30mA)? </p>

<p>I apologize if my terminology isn't correct. I <em>think</em> I know what I'm asking, but... maybe not. </p>

<p>People seem to indicate that you should never use GFCI protection on your refrigerator due to the possibility of nuisance trips. But AFCI protection is required. I'm assuming the AFCI is less likely to nuisance-trip, and maybe this 6mA-to-30mA comparison explains why? The 30mA is low enough to mitigate fire risk, but high enough that most nuisance trips are avoided? (Whereas with a GFCI, the 6mA threshold is low enough to mitigate most risk of shock injury, but makes it more susceptible to nuisance trips?)</p>
",105418,31-12-2016 04:31,Why aren't GFCI and AFCI breakers combined or used together?,"<p>In household circuit breaker panels, you'll find two different types of breakers: Arc Fault and Ground Fault Circuit Interrupters.</p>

<p>Ground Fault (GFCI) breakers are typically used in places where water might come in contact with an outlet/wire, such as bathrooms and garages. They have circuitry to sense when the current out is different from the current in, which usually means the circuit is shorted to ground. This is to prevent electrical shock to humans.</p>

<p>Arc Fault (AFCI) breakers sensors to check for arcing, in order to prevent electrical fires.</p>

<p>(And then there's just regular circuit breakers, which trip if the current drawn through them is over their limit, such as 20 amps.)</p>

<p>Why are these two not combined into a single breaker which trips if it detects either condition? Or, alternately, why not have one of each breaker in series for each circuit, for the same result?</p>

<p>EDIT - Looks like AFCI and GFCI are sometimes combined by using an AFCI breaker combined with a GFCI outlet (the kind with the Test and Reset buttons, often seen in bathrooms). But that still leaves most outlets with only current-limiting protection, why?</p>
",102857,18-11-2016 16:39
Backer Boards Around Bathtub,"<p>I am remodeling a bathroom and I am wondering whether or not I am to cut the backerboard so that it runs behind the tub or just up to the edge of the tub. Whichever is the answer I'd appreciate a description on why.  Thanks. </p>
",105464,31-12-2016 21:48,Should the backer board be in front of or behind the tub flange?,"<p>I'm installing a new bath tub and shower.  I've removed the old tile down to the studs.</p>

<p>Should the backer board be in front of or behind the tub flange?  I put it on the rear tub wall from floor to ceiling at first, but I can easily remove it if it should go OVER the tub flange.</p>
",32068,23-09-2013 03:19
Voltage tester detecting voltage in non-hot wires when the light switch is off,"<p>I just switched the wiring of a single-pole light switch from back wiring to side wiring and noticed that my voltage tester (non-contact pen-style one, Klein Tools NCVT-3) detects voltage in both the other black wire going into light fixsture and the ground wire when the switch is off. The tester beeped with one or two yellow lights on, so the voltage seems lower side. </p>

<p>I did continuity testing with my multimeter and the reading looked fine (overload when the switch was off and 0 and beeping when the switch was on).</p>

<p>From my completely novice point of view, the switch should cut off any current when it is off and voltage should be detected in the hot wire only but not in others. Is it not true? Does what I see indicate something's wrong or is it actually normal (like picking up voltage from the nearby hot wire)?</p>
",194104,30-05-2020 23:30,"Electric shock - was I stupid, unlucky, or a combination of both?","<p>One of the double sockets in our garage needed replacing (damaged after a washing pole hit it) - a pretty trivial job that I'd done before. So I flipped the MCB for the ring main, used a non-contact voltage tester to check nothing was there, and set to work. I disconnected the old socket fine, and was lining the cables up to fit into the new socket when... ow.</p>

<p>My finger bridged the live and earth pins, and suffice to say the live wire was <em>very</em> much alive. Bar a few finger spasms I was fine fortunately, and believe me I realise I was very lucky in that respect (I'm in the UK, so that was 240V.) Before finishing the job I then shut off the entire property's electrics - I was taking no more chances.</p>

<p>Further inspection confirmed two things I immediately suspected at this point - the MCB in the garage (installed before we moved into the house) was shutting off power via the neutral, not the live, and the voltage tester was dodgy (I had tested it on the same socket earlier and it seemed fine, further testing showed it presumably had a loose connection internally and only worked sporadically.) <strong>Needless to say it's now in the bin, and an electrician has been called to sort the MCB and check the rest of the house for similar issues.</strong></p>

<p>Unsurprisingly this has shaken me up a bit - I would say I'm a rather safety conscious person, and in this case thought I'd done all the checks properly (including taping over the relevant trip switch to ensure no-one flipped it back on while I was working.) In some ways I can't help feeling I was unlucky that the MCB was wired by a cowboy, in combination with the voltage tester failing in the way that it did, at the time that it did. However, I'm not one to solely blame tools - clearly some, if not most of the blame here lies with myself also.</p>

<p>So in short, what should I have done differently - and was I primarily being stupid, or really quite unlucky?</p>
",47613,16-08-2014 12:20
How to move a washing machine?,"<p>I need to move my washing machine for a couple of days to a friends place due to some construction in my place.</p>

<p>I remember that when I first bought it the seller, when delivering it, removed a security brake, that is used to transport the machine without damaging it.</p>

<p>I would like to know how important it is to brake the machine for transport and how to do it.</p>
",95697,03-08-2016 17:05,Moving a washer and dryer when relocating across the country,"<p>I have been contemplating accepting a job offer on the opposite side of USA. If everything works out, I was thinking about putting all my belongings to a couple of u-haul u-boxes and have them shipped.</p>

<p>So for this reason I wanted to ask if I needed to somehow secure the drums on my washer and dryer?</p>

<p>Both are electric (not gas) and of the front-loading variety.</p>
",63686,14-04-2015 23:08
How far should a CAT5 cable be from a power cable?,"<p>In a few days, we will be having a small tower set up so that we can have internet connection in our rural home. We need to trench a cat-5 cable from the tower to our house but we also want to, in the same trench, run a power line out there so we are able to go farther with electrical items such as weed-eaters. What I wish to know is, how far down should the power cable be from the cat-5 as to not interfere with data signals? Both cables will be in separate conduits.</p>
",97185,11-08-2016 15:23,Can I run CAT5/6 cables parallel to electrical cables?,"<p>I am building a new house and am planning to hardwire network cables into each room. </p>

<p>Can I run CAT5/6 cables parallel to electrical wires without introducing any general safety issues or losing much in connection quality?</p>

<p>Wiring runs for up to 25 metres from patch panel and distribution board in garage to rooms. </p>

<p>My research indicates that is should be fine if they are in separate conduits or if the CAT cables are shielded.</p>
",11492,16-01-2012 08:24
Do I need 10/2 or 10/3 wire for a 220V heater?,"<p>I am wiring a receptacle for a 4800 watt (220) construction heater ( the standard type found in home stores). Do I need a neutral wire or not?  Do I use 10 awg wire 10/3 or 10/2. </p>
",97258,12-08-2016 16:17,construction heater wire requiarements,"<p>i want to install a 4800 watt construction heater in my garage that is already wired with a 60 amp subpanel.  It has lots of room for extra breakers in the sub panel so i plan to install a 30 amp breaker (the heater specs say it is 21 amps, so the 30 amp breaker appears correct)..</p>

<p>The heater will be plugged in 42 feet from the subpanel so i estimate it will take about 50 feet of wire.</p>

<p>WHAT TYPE OF ELECTRICAL WIRE DO I NEED FOR THIS?  </p>
",97210,11-08-2016 20:34
How can I warm up my new LED recessed lighting,"<p>I was just buying some halogen replacement bulbs for my kitchen recessed lighting  when the salesperson talked me into buying recessed LEDs instead. The sales pitch was great about how long they last and energy efficiency. They look super cool too.....until you turn them on.  Then they have a really harsh, blue light as opposed to the beautiful warm glow of my halogens. I've read that you can use photo gels somehow, but I just need to know more details about how to actually install them.  Do you just sort of ""fit"" them into the opening?  Will they get too hot?  What color should I get?  Anybody have any ideas? </p>
",97546,16-08-2016 19:08,"How can I make a bluish ""white"" LED less blue?","<p>I recently bought <a href=""https://www.google.com/search?q=%22Silver%20and%20Black%20LED%20Plug-In%20Swing%20Arm%20Wall%20Lamp%22%20%22Universal%20Lighting%20and%20Decor%22"" rel=""nofollow"">this</a> white LED reading lamp. I like it a lot, but the ""white"" light produced is significantly blue; I'll guess its <a href=""https://en.wikipedia.org/wiki/Color_temperature"" rel=""nofollow"">color temperature</a> is about 5000K.</p>

<p>I've noticed that, when this is the only source of light, printed text appears slightly fuzzy, and is more difficult to read than with a standard incandescent reading lamp. My guess is that this is <a href=""https://en.wikipedia.org/wiki/Chromatic_aberration"" rel=""nofollow"">chromatic aberration</a> causing color fringing in my eyes, making it harder to read with this new lamp.</p>

<p>Is there a way to make this lamp less blue using some sort of transparent/translucent filter over the lens? This could filter out some of the blue end of the spectrum, or include a <a href=""https://en.wikipedia.org/wiki/Phosphor"" rel=""nofollow"">phosphor</a> to convert some of the blue to yellow (as <a href=""https://en.wikipedia.org/wiki/Light-emitting_diode#Phosphor-based_LEDs"" rel=""nofollow"">most ""white"" LEDs</a> do). The fluorescence idea would be better, as there'd be less light lost. I don't want to go too far, though; a strongly yellow lamp might be worse for reading than this currently blueish lamp.</p>
",75613,04-10-2015 12:39
How to 'warm up' LED output color without changing the bulbs,"<p>I tried to ask this question before, but I don't think I was clear. I replaced my recessed lighting with recessed dimmable LED fixtures.  The bulbs are contained in the fixture, and I don't believe they can be changed. Perhaps I'm wrong about that. They are from Commercial Electric, Model T61.  They are 6"" recessed LED swivel fixtures and I really don't think there's any way to change the bulbs inside. If I'm wrong and you know a way to change them, I'd so appreciate it.  They are labeled ""soft white"", but they are bright and harsh.  They are dimmable, but even at the lowest setting they are pretty bright. So are there photo gels or some other way to ""warm up"" the lighting to more closely match my old halogens which were just beautiful.  </p>
",97653,18-08-2016 02:10,"How can I make a bluish ""white"" LED less blue?","<p>I recently bought <a href=""https://www.google.com/search?q=%22Silver%20and%20Black%20LED%20Plug-In%20Swing%20Arm%20Wall%20Lamp%22%20%22Universal%20Lighting%20and%20Decor%22"" rel=""nofollow"">this</a> white LED reading lamp. I like it a lot, but the ""white"" light produced is significantly blue; I'll guess its <a href=""https://en.wikipedia.org/wiki/Color_temperature"" rel=""nofollow"">color temperature</a> is about 5000K.</p>

<p>I've noticed that, when this is the only source of light, printed text appears slightly fuzzy, and is more difficult to read than with a standard incandescent reading lamp. My guess is that this is <a href=""https://en.wikipedia.org/wiki/Chromatic_aberration"" rel=""nofollow"">chromatic aberration</a> causing color fringing in my eyes, making it harder to read with this new lamp.</p>

<p>Is there a way to make this lamp less blue using some sort of transparent/translucent filter over the lens? This could filter out some of the blue end of the spectrum, or include a <a href=""https://en.wikipedia.org/wiki/Phosphor"" rel=""nofollow"">phosphor</a> to convert some of the blue to yellow (as <a href=""https://en.wikipedia.org/wiki/Light-emitting_diode#Phosphor-based_LEDs"" rel=""nofollow"">most ""white"" LEDs</a> do). The fluorescence idea would be better, as there'd be less light lost. I don't want to go too far, though; a strongly yellow lamp might be worse for reading than this currently blueish lamp.</p>
",75613,04-10-2015 12:39
How do I wire my new dryer cord?,"<p>I have recently moved into a new home and discovered that my dryer plug does not fit into the outlet. I have a three pronged plug and need a four prong plug. how do i wire the new cord into my dryer? </p>
",98325,29-08-2016 03:57,3 prong to 4 prong dryer cord change,"<p>My 2 year old whirlpool dryer has a 3 prong cord. My new house has a 4 prong. The dryer doesn't have a spot for 4 wires. The ground wire coming from the dryer is attached to the dryer itself. A new 4 pronged dryer cord has white, red, black, and green wires. Maybe the green wire hooks to the ground screw with the one coming from the dryer?</p>
",68646,03-07-2015 00:21
Knee brace support hold down bracket for treehouse,"<p>I cannot seem to find the right bracket to use as a hold down on the tree side for a treehouse knee brace beam.  I need to find one that can bolted to the tree and hold two 2x8's. It looks just like this but I can't find it anywhere.</p>

<p><a href=""https://i.stack.imgur.com/b7n4u.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/b7n4u.jpg"" alt=""enter image description here""></a></p>

<p>Also, how do you attach the knee braces to the corners of the platform? There seems to be various ways of doing that. Thanks! </p>
",98420,30-08-2016 14:50,Knee Brace support Hanger for Treehouse,"<p>I am going to be building a Treehouse soon, and am researching the best and most cost effective means to do so.  I am good on the platform and beams (using Treehouse Attachment Bolts), and am going to use 45 degree knee braces for additional stability.</p>

<p>They make some great <a href=""http://www.treehousesupplies.com/Knee_Brace_Bracket_1_25_p/br-1.25knee45.htm"" rel=""nofollow noreferrer"">Knee Brace Attachment brackets</a>, but man are they pricey. Almost $100 each, and we'll need four of them.  Also mentioned at this <a href=""http://www.thetreehouseguide.com/constructiontutorials/kneebraces.htm"" rel=""nofollow noreferrer"">tree house guide</a>.  When reading some books, and other online resources, I see mention of braces that are more like Joist Hangers.  But rather than having numerous nail holes like traditional joist hangers, they are supports by a single lag screw.  They are referred to in these resources as ""Framing Connectors"" or ""Hold Down"" brackets.  Does anyone know the real name for these, or where to find them?  Asides from having some fabricated myself, anyone know where to find these?</p>

<p>Like this:</p>

<p><img src=""https://i.stack.imgur.com/b7n4u.jpg"" alt=""enter image description here""></p>

<p>As seen here:
<a href=""http://www.instructables.com/id/Building-A-Treehouse/?lang=pt"" rel=""nofollow noreferrer"">http://www.instructables.com/id/Building-A-Treehouse/?lang=pt</a></p>

<p>I also saw these in the <a href=""http://rads.stackoverflow.com/amzn/click/1589232879"" rel=""nofollow noreferrer"">popular tree house book by black and decker</a>:
<img src=""https://i.stack.imgur.com/LRnkp.jpg"" alt=""enter image description here""></p>
",66002,11-05-2015 23:08
Remove asbestos-covered ductwork or leave in place?,"<p>Asbestos tape-covered ductwork that is coming from the furnace leading to each vent in the entire house. Is it a bad idea to leave it as is without disturbing, or would replacing all hvac system coming from the furnace be a better solution?</p>
",99818,23-09-2016 17:18,Must I remove asbestos from my heating vents?,"<p>I've got an old house with some asbestos tape on the heating vents, and some old floor tiles which are asbestos suspects as well; duct cleaning firms won't do cleaning on the vents with the tape present. Do I really need to call in the space suit guys to get rid of it? If I just cover it with new foil tape, will that encapsulate it safely?  Should I just rip it off myself?</p>
",166,21-07-2010 22:48
Breaker; breaker;,"<p>Will constantly turning the power off/on manually (one to four times a day) at the circuit breaker box cause any damage to the box itself or to the wiring in the specific room and will it most likely result with a higher utility bill?</p>
",99868,24-09-2016 17:38,Does turning circuit breakers off cause wear?,"<p><a href=""https://superuser.com/questions/522224/will-a-ups-switch-power-off-all-connected-loads-in-one-action/522237#comment629133_522237"">A comment over on another SE</a> got me thinking. With screw-in fuses, unscrewing it and then later screwing it back in causes negligible wear on either part of the installation. But what about <a href=""http://en.wikipedia.org/wiki/File:Jtecul.jpg"" rel=""nofollow noreferrer"">modern ""switch"" overcurrent circuit breakers</a>? <strong>Does manually turning them off and back on repeatedly over a period of time cause a noticeable amount of wear?</strong></p>

<p>I am considering here the case of using the breakers to turn off power for example when going on vacation, so more often than only when doing things like working on the house electrical wiring but also less often than daily. Let's say on the order of ten times per year or something along the lines of that.</p>
",21685,21-12-2012 09:14
mixing wire sizes on a single circuit,"<p>I'm doing some simple wiring in a shed I built and will have an actual electrician connect it to the panel. </p>

<p>I ran 12-2 for all my outlets so they can be on a 20 amp circuit and 14-2 for all my lights on a single switch and they will be on a 15 amp circuit.</p>

<p>The thing I was noticing yesterday though is I ran 12-2 from the future panel to the switch, and then 14-2 from the switch to all the light fixtures.</p>

<p>I texted my electrician buddy and asked if that was ok and he said yes as long as it's on a 15 amp circuit only.</p>

<p>Then I got to thinking about a time when I was tearing apart an old house and there was some wire running that was either 12-2 to an outlet and then 14-2 from there, or possibly vice versa and the guy I was working with said ""whoa that's definitely a fire hazard"".</p>

<p>Can someone explain to me what is safe, what is not safe, etc when mixing wire size on a single circuit (I know it's not a great idea to mix, but if you were to). Is it solely related to breaker size?</p>
",175723,04-10-2019 15:33,Can different gauges of wire be used on the same circuit?,"<p>My father-in-law is a builder. He has put in 20 amp and 15 amp breakers, and ran 12-2 as the home runs to the switch's and the first plug to make them hot. He then ran 14-2 to feed the rest of the plugs, lights, and ceiling fans. </p>

<p>Is it okay that he used different gauge wires on the same circuit?</p>
",128883,12-12-2017 09:01
Should you turn off and drain gas water heater if you leave for 6 months?,"<p>Water heater when you areA snowbird for six months</p>
",175788,05-10-2019 13:50,Vacationing - water heater off?,"<p>We're definitely <em>not</em> DIY-types in our household, so would love an answer from those who know the answer: We have a gas water heater in the basement, and will be traveling for over a month this summer. No worries about freezing at this time of year, but the water heater is aging and we'd rather not have a flood if it should fail while we're gone. Our thoughts are to turn off the water at the main, &amp; drain the pipes to avoid any possible leakage problems. What do we do with the water heater? Normally we don't shut the water off, so we usually just turn the water heater to ""pilot"".
Suggestions?</p>
",90064,05-05-2016 22:01
Can an outdoor weatherproof electrical box use an inside outlet?,"<p>Let’s say I have an outdoor weatherproof electrical box on the front of my house. Can I use a regular ‘ol outlet instead it, or are there special ones intended for external use?</p>
",177106,25-10-2019 05:02,Weather Resistant Outlets vs Weather Proof Box,"<p>If I use a regular GFCI in a Weather Proof In-Use box does the GFCI have to be the Weather Resistant kind? </p>
",69142,12-07-2015 11:20
Do vanity lights require a junction box?,"<p>We have an electrician at our new home in Utah installing some new lights, after removing some of the installed lights we are noticing that above the vanities there are no junction boxes behind our current light setup. The lights that are currently installed look similar to <a href=""https://www.homedepot.com/p/Westinghouse-3-Light-Brushed-Nickel-Wall-Fixture-6300800/203009417"" rel=""nofollow noreferrer"">this</a> - I'm curious if it is code for these to have a box installed? the lights that we are adding now look like <a href=""https://www.homedepot.com/p/Westinghouse-3-Light-Oil-Rubbed-Bronze-Bath-Light-6748500/204708030"" rel=""nofollow noreferrer"">this</a>. The electrician wants to charge us $25 a box to fix it to ""get it up to code"". Thanks in advance for any advice.</p>
",177730,04-11-2019 19:05,Attaching a light fixture without a box,"<p>I'm replacing a light fixture, but upon removing the old light I discovered the wires are not in a box. Can I just anchor the mounting plate to the drywall or is a box mandatory?</p>
",82863,23-01-2016 14:17
Advice on building a livable cabin floor on a concrete slab,"<p>I'm planning to build a 10 x 12 livable cabin based on a <a href=""https://www.construct101.com/shed-plans-10x12-gable-shed/"" rel=""nofollow noreferrer"">shed design</a>. The cabin will rest on an existing concrete slab. </p>

<p>Many shed designs recommend building the floor with equally spaced joists. This serves two purposes namely making the floor stronger and, since most sheds are built on soil or gravel, provides additional spacing and support between the ground and the plywood floor.</p>

<p>In my case, however, the weight isn't an issue since there won't be any heavy loads inside the cabin (unlike a shed) and the ground level is a concrete slab which provides structural support and some insulation.</p>

<p>My question is whether I can do away with the joists all together and only keep the outer bands? </p>

<p>This would save me time, money and make it easier to install foam board insulation since I won't need to cut it up to fit between the joists. It would also provide better insualtion since each foam board would cover a large area without need to be cut to fit between the joists.</p>

<p>Finally, am I correct in saying that I would put a sheet of poly to create a  vapor barrier between the concrete slab and the foam board insulation on top of which I would put the plywood? Would fixing cut and groove plywood around the edges of the 10 x 12 floor be enough or does anyone have other ideas to fix the ply?</p>

<p>Note that I am located in Las Vegas so it is a dry climate although it does get very cold in the winter time parciularly at night.</p>
",178138,11-11-2019 03:41,Advice on building a livable cabin floor on a concrete slab with insulation and plywood,"<p>I'm planning to build a 10 x 12 living space based on a <a href=""https://www.construct101.com/shed-plans-10x12-gable-shed/"" rel=""nofollow noreferrer"">shed design</a>. The shed will rest on an existing concrete slab therefore my plan is to lay 6 mil polyethethylene sheeting and foam board insulation in between the floor joists which I will finally cover with plywood. Does this sound acceptable?</p>

<p>I am located in Las Vegas so it is a hot and dry climate although it does get cold in the winter with average night-time lows of 38F/3C.</p>

<p>Also is it necessary for me to install the foam board between the joists so that there isn't a gap between the foam and the plywood (which means more work because I may need to cut the foam to size in between the joists) or can I simply lay the foam boards down and put the joists on top (there will be an air gap between the foam and the plywood due to the height of the joists)?</p>

<p>Or a third option would be to insulate above the floor joists and then put the ply on top which would make it unnecessary to cut the foam? This would have the added benefit of having large continuous foam board areas rather than smaller pieces in between the joists.</p>

<p>Many shed designs recommend building the floor with equally spaced joists. This serves two purposes namely making the floor stronger and, since most sheds are built on soil or gravel, provides additional spacing and support between the ground and the plywood floor.</p>

<p>In my case, however, the weight isn't an issue since there won't be any heavy loads inside the cabin (unlike a shed) and the ground level is a concrete slab which provides structural support and some insulation.</p>

<p>My question is whether I can do away with the joists all together and only keep the outer bands?</p>

<p>This would save me time, money and make it easier to install foam board insulation since I won't need to cut it up to fit between the joists. It would also provide better insualtion since each foam board would cover a large area without need to be cut to fit between the joists.</p>

<p>Finally, am I correct in saying that I would put a sheet of poly to create a vapor barrier between the concrete slab and the foam board insulation on top of which I would put the plywood? Would fixing cut and groove plywood around the edges of the 10 x 12 floor be enough or does anyone have other ideas to fix the ply?</p>
",178104,10-11-2019 19:35
New light bulbs light up even when switched off,"<h1>Edit:</h1>

<p>I have confirmed that my main question is answered in another post. But there are still things that bother me.</p>

<ol>
<li><p>Why is there a buzzing sound when the bulbs work?</p></li>
<li><p>The new bulbs do not light up in another bathroom with the same kind of dimmer switch. Why is that?</p></li>
</ol>

<p>I understand these questions are tough nuts to crack without certain details that might be hard to obtain. For example, it might be hard for me to dismantle the existing switches and look under the cover or to know the brand/model of the switch.</p>

<hr>

<p>I just replaced my bathroom light fixture bulbs with newly bought bulbs (LED, A19, 40W equivalents). What I get is a head-scratcher: the bulbs light up dimly as soon as I screw them on and the switch is off. If I push the switch on, the bulbs function normally, but with a noticeable buzzing sound. Looks like this:</p>

<p><a href=""https://i.stack.imgur.com/8rx8u.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/8rx8u.jpg"" alt=""enter image description here""></a></p>

<p>I am trying to figure out if there is something wrong with the new bulbs or the circuit. This is the box that the new bulbs came in.</p>

<p><img src=""https://i.stack.imgur.com/gmFcj.jpg"" width=""400""></p>

<p>My previous bulbs are of the same brand and the same kind (LED) but a higher wattage. My money is on that this has something to do with the switch. Most of my switches have a dimmer and a little LED that helps locate the switch in the dark. Does this mean I will have to go back to my old bulbs? Do I need to worry about the circuit?</p>

<p><img src=""https://i.stack.imgur.com/KQJlP.jpg"" width=""400""></p>
",179456,02-12-2019 01:23,"Why do my LED lights stay on, even when the switch is off?","<p>I have two LED lamps in my corridor, and when I switch them off, they keep emitting light (not very strong, but it's annoying at night).</p>

<p>What can it be? How can I fix it?</p>
",30194,31-07-2013 15:58
Is the light/fan combo in my shower safe?,"<p>In all of the bathrooms, there is a recessed light/exhaust fan combo installed. I assume, due to the combo feature, is the reason there is no cover over the light fixture.  However, the same light/exhaust is also located inside the master shower - not in the damp area but, the actual wet area.  Visualize yourself taking a shower and looking directly above you as your washing your hair, with water spraying and splashing everywhere, you look right up into the can of the light!  So, out of precaution, we keep the switch off -ALL THE TIME! Is this safe and to code?</p>
",124520,04-10-2017 19:29,Can I put a recessed light in a shower?,"<p>I am in Montgomery County, Maryland and I had a contractor tell me it's against code to put a recessed light in my shower. The shower is 3' X 3' X 7'1"" (3 foot by 3 foot and the height is 7 feet 1 inch). </p>

<p>Here are my questions:</p>

<ol>
<li><p>Can I put a recessed light with shower trim in that shower? (Everything I see says I can)</p></li>
<li><p>Do I need a special high pressure light as it's under 8 feet tall? (And If so, what do I buy?)</p></li>
<li><p>Any other code related questions that I should be aware of?</p></li>
</ol>

<p>I researched it and put the light in and this contractor (who does this for a living) tells me an inspector would reject it, which I don't believe as recessed lights in showers are everywhere these days.</p>
",71681,12-08-2015 14:17
LED bulbs in chandelier periodically all blink at once,"<p>Edit for clarity- The bulbs are not flickering or flashing. They periodically (> 10 minute intervals) turn off and then on in unison.</p>

<p>I have a chandelier with 5 bulbs. I recently replaced all 5 60w incandescent bulbs with 40w equivalent Philips LEDs. The chandelier is on a dimmer.  The bulbs work fine but after about 10 or 15 minutes, all 5 bulbs blink once at the same time. Then there will be another long pause and it will happen again. Rinse. Repeat.</p>

<p>I thought it might be the dimmer which is about 25 years old so I replaced it with a new Leviton slider dimmer(LED compatible). The same thing just happened again. The only common element to the five bulbs is the dimmer switch, right? There are no electronics in the chandelier.</p>

<p>What else could cause them all to act in unison?</p>
",124604,05-10-2017 22:04,Why are my some of my LED lights flickering?,"<p>Something is causing some of my LED lights to flicker in three locations. Here are two examples:</p>

<ol>
<li><a href=""https://www.youtube.com/watch?v=4J-g2z_YtYM"" rel=""noreferrer"">https://www.youtube.com/watch?v=4J-g2z_YtYM</a></li>
<li><a href=""https://www.youtube.com/watch?v=KlbPdvkZ-BU"" rel=""noreferrer"">https://www.youtube.com/watch?v=KlbPdvkZ-BU</a></li>
</ol>

<p>There are a few peculiar aspects.</p>

<ol>
<li><p>The lights flicker sometimes and not at other times. Each time the flicker period is prolonged. I would say the lights flicker about 30-40% of the time.</p></li>
<li><p>The lights flicker at different ""flicker frequencies"" as you can see in the videos. The flicker frequency also varies from time to time.</p></li>
<li><p>There are three different rooms/circuits where the LED lights flicker. (They don't flicker in other rooms/circuits.) In each of the rooms, the light bulbs are of a different brand. There are 4 brands in total: Torchstar, Feit Electric, Hyperikon, Philips.</p></li>
<li><p>Each of the three rooms uses a different kind of switch: Lutron dimmer (DV-600P), Lutron dimmer (DVW-600PH), and a <strong>dumb switch</strong>.</p></li>
<li><p>The flicker sometimes stops if I replace one of the lights on the switch with an incandescent bulb.</p></li>
<li><p>In one of the rooms, I have two sets of lights on two different switches, on a single circuit. Occasionally one set flickers more than the other.</p></li>
</ol>

<p>A bad connection anywhere along the path is out of the question.</p>

<p>Any insight would be greatly appreciated!</p>
",100349,03-10-2016 03:29
